"item_id","name","classname","name_id","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"40838","指定傳送(龍之谷地監4F)","teleport.SOR_UserSet","$10153","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40839","指定傳送(龍之谷地監5F)","teleport.SOR_UserSet","$10154","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40840","指定傳送(龍之谷地監6F)","teleport.SOR_UserSet","$10155","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40841","指定傳送(安塔瑞斯棲息地)","teleport.SOR_UserSet","$10213","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40842","指定傳送(風木大門前方)","teleport.SOR_UserSet","$951 $230","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40843","指定傳送(風木沙漠)","teleport.SOR_UserSet","$10245","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40844","指定傳送(布魯迪卡洞穴)","teleport.SOR_UserSet","$10166","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40845","指定傳送(沉默洞穴)","teleport.Sor_City","$10237","scroll","normal","paper","630","551","22","1356","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40846","指定傳送(拉斯塔巴德地下洞穴1F)","teleport.SOR_UserSet","指定傳送(拉斯塔巴德地下洞穴1F)","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40847","指定傳送(拉斯塔巴德地下洞穴2F)","teleport.SOR_UserSet","指定傳送(拉斯塔巴德地下洞穴2F)","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40848","指定傳送(拉斯塔巴德地下洞穴3F)","teleport.SOR_UserSet","指定傳送(拉斯塔巴德地下洞穴3F)","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40849","指定傳送(再生的聖所1F)","teleport.SOR_UserSet","$10204","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40850","指定傳送(再生的聖所2F)","teleport.SOR_UserSet","$10205","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40851","指定傳送(再生的聖所4F)","teleport.SOR_UserSet","$10207","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40852","指定傳送(歐姆地監)","teleport.SOR_UserSet","$10121","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40853","大洞穴移動卷軸","teleport.SOR_UserSet","$10216","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40854","指定傳送(魔族神殿)","teleport.SOR_UserSet","$10261","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40855","指定傳送(精靈墓穴)","teleport.SOR_UserSet","$10246","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40856","指定傳送(海賊島)","teleport.SOR_UserSet","$10238","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40857","指定傳送(拉斯塔巴德正門)","teleport.SOR_UserSet","$10174","scroll","normal","paper","630","3448","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40858","酒","Liquor","$10099","potion","normal","glass","8000","82","47","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40859","魔法卷軸 (初級治癒術)","magicreel.MagicReel_Buff","$1487 $1436","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40860","魔法卷軸 (日光術)","magicreel.MagicReel_Spell","$1487 $1437","scroll","normal","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","3600","0","0","0"
"40861","魔法卷軸 (保護罩)","magicreel.MagicReel_Spell","$1487 $1438","scroll","normal","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","1800","0","0","0"
"40862","魔法卷軸 (光箭)","magicreel.MagicReel_Long2","$1487 $1439","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40863","魔法卷軸 (指定傳送)","teleport.Move_Reel","$1487 $1440","scroll","ntele","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","4","1500","0","0","0"
"40864","魔法卷軸 (冰箭)","magicreel.MagicReel_Long2","$1487 $1966","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40865","魔法卷軸 (風刃)","magicreel.MagicReel_Long2","$1487 $1967","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40866","魔法卷軸 (神聖武器)","magicreel.MagicReel_Buff","$1487 $1977","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","1200","0","0","0"
"40867","魔法卷軸 (解毒術)","magicreel.MagicReel_Buff","$1487 $1441","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40868","魔法卷軸 (寒冷戰慄)","magicreel.MagicReel_Short","$1487 $1442","scroll","spell_short","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40869","魔法卷軸 (毒咒)","magicreel.MagicReel_Long2","$1487 $1443","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40870","魔法卷軸 (擬似魔法武器)","magicreel.MagicReel_Weapon","$1487 $1444","scroll","dai","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","1800","0","0","0"
"40871","魔法卷軸 (無所遁形術)","magicreel.MagicReel_Spell","$1487 $1445","scroll","normal","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40872","魔法卷軸 (負重強化)","magicreel.MagicReel_Spell","$1487 $1978","scroll","normal","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","1800","0","0","0"
"40873","魔法卷軸 (火箭)","magicreel.MagicReel_Long2","$1487 $1968","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40874","魔法卷軸 (地獄之牙)","magicreel.MagicReel_Long2","$1487 $1969","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40875","魔法卷軸 (極光雷電)","magicreel.MagicReel_Long2","$1487 $1446","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40876","魔法卷軸 (起死回生術)","magicreel.MagicReel_Long2","$1487 $1447","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40877","魔法卷軸 (中級治癒術)","magicreel.MagicReel_Buff","$1487 $1448","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40878","魔法卷軸 (闇盲咒術)","magicreel.MagicReel_Long2","$1487 $1449","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40879","魔法卷軸 (鎧甲護持)","magicreel.MagicReel_Armor","$1487 $1450","scroll","zel","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","1800","0","0","0"
"40880","魔法卷軸 (寒冰氣息)","magicreel.MagicReel_Long2","$1487 $1970","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40881","魔法卷軸 (能量感測)","magicreel.MagicReel_Long2","$1487 $1979","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40883","魔法卷軸 (燃燒的火球)","magicreel.MagicReel_Long2","$1487 $1451","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40884","魔法卷軸 (通暢氣脈術)","magicreel.MagicReel_Buff","$1487 $1452","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","1200","0","0","0"
"40885","魔法卷軸 (壞物術)","magicreel.MagicReel_Long2","$1487 $1453","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40886","魔法卷軸 (吸血鬼之吻)","magicreel.MagicReel_Short","$1487 $1454","scroll","spell_short","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40887","魔法卷軸 (緩速術)","magicreel.MagicReel_Long2","$1487 $1455","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40888","魔法卷軸 (巖牢)","magicreel.MagicReel_Long2","$1487 $1971","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40889","魔法卷軸 (魔法屏障)","magicreel.MagicReel_Spell","$1487 $1980","scroll","normal","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40890","魔法卷軸 (冥想術)","magicreel.MagicReel_Spell","$1487 $1981","scroll","normal","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","640","0","0","0"
"40891","魔法卷軸 (木乃伊的詛咒)","magicreel.MagicReel_Long2","$1487 $1456","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40892","魔法卷軸 (極道落雷)","magicreel.MagicReel_Long2","$1487 $1457","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40893","魔法卷軸 (高級治癒術)","magicreel.MagicReel_Buff","$1487 $1458","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40894","魔法卷軸 (迷魅術)","magicreel.MagicReel_Long2","$1487 $1459","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40895","魔法卷軸 (聖潔之光)","magicreel.MagicReel_Buff","$1487 $1460","scroll","spell_buff","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40896","魔法卷軸 (冰錐)","magicreel.MagicReel_Long2","$1487 $1972","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40897","魔法卷軸 (魔力奪取)","magicreel.MagicReel_Short","$1487 $1982","scroll","spell_short","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40898","魔法卷軸 (黑闇之影)","magicreel.MagicReel_Long2","$1487 $1983","scroll","spell_long2","paper","630","863","22","0","1","0","0","0","0","0","1","0","0","5","500","0","0","0"
"40899","鋼鐵原石","0","$1203","material","none","steel","8000","523","3545","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40901","結婚戒指(銀)","Ring","$2376","other","normal","silver","1000","1029","21","775","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40902","結婚戒指(金)","Ring","$2375","other","normal","gold","1000","1028","21","775","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40903","結婚戒指(藍寶石)","Ring","$2268","other","normal","gemstone","1000","994","21","775","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40904","結婚戒指(綠寶石)","Ring","$2373","other","normal","gemstone","1000","1026","21","775","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40905","結婚戒指(紅寶石)","Ring","$2374","other","normal","gemstone","1000","1027","21","775","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40906","結婚戒指(鑽石)","Ring","$2269","other","normal","gemstone","1000","986","21","775","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40907","西瑪戒指","Ring","$2751","other","normal","silver","1000","1236","3300","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40908","歐林戒指","Ring","$2750","other","normal","silver","1000","1235","3299","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40909","土之通行證","0","$4635","material","none","gemstone","0","681","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40910","水之通行證 ","0","$4632","material","none","gemstone","0","683","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40911","火之通行證 ","0","$4633","material","none","gemstone","0","680","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40912","風之通行證 ","0","$4634","material","none","gemstone","0","684","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40913","土之印記","0","$4631","material","none","gemstone","0","676","2225","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40914","水之印記","0","$4628","material","none","gemstone","0","678","2225","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40915","火之印記","0","$4629","material","none","gemstone","0","675","2225","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40916","風之印記","0","$4630","material","none","gemstone","0","679","2225","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40917","土之支配者","0","$4639","material","none","gemstone","0","686","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40918","水之支配者","0","$4636","material","none","gemstone","0","688","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40919","火之支配者","0","$4637","material","none","gemstone","0","685","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40920","風之支配者","0","$4638","material","none","gemstone","0","689","2225","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40921","元素之支配者","0","$4640","material","none","gemstone","0","1464","3538","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"40922","鼓勵的藥水","0","$4949","potion","normal","glass","0","2368","5842","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40923","技術的藥水","0","$4950","potion","normal","glass","0","2369","5843","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40924","寶羅拉的藥水","0","$4951","potion","normal","glass","0","2370","5844","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40925","淨化藥水","Purification_Potion","$4478","potion","choice","glass","0","2321","42","2260","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40926","一階神秘藥水","Mystical_Ption","$4482","potion","choice","glass","0","2310","44","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40927","二階神秘藥水","Mystical_Ption","$4483","potion","choice","glass","0","2311","44","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40928","三階神秘藥水","Mystical_Ption","$4484","potion","choice","glass","0","2313","44","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40929","四階神秘藥水","Mystical_Ption","$4485","potion","choice","glass","0","2315","44","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40930","烤肉","hp.Barbecue","$4363","potion","normal","animalmatter","1000","124","36","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
