"item_id","name","classname","name_id","type","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_illusionist","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_modifier","dmg_modifier","bow_hit_modifier","bow_dmg_modifier","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","greater","note","note2"
"20279","蕾雅戒指","0","$3080","ring","gemstone","1000","1518","3793","1168","-5","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20280","滅魔戒指","0","$1662","ring","gold","3000","626","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20281","變形控制戒指","0","$261","ring","gold","3000","1195","3166","65","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","使用變身術或變身道具時，可以指定要變身的怪物",
"20282","象牙塔戒指","0","$3294","ring","gemstone","1000","1029","21","1335","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3",,
"20284","召喚控制戒指","0","$1937","ring","gold","3000","905","21","658","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","能選擇召喚的怪物",
"20285","水靈戒指","0","$1664","ring","gold","3000","629","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","30","0","0","0","0","0","0","0","0","0","1",,
"20286","守護團戒指","0","$10055","ring","gemstone","1000","1344","3460","1113","-1","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20287","守護者的戒指","0","$2225","ring","gold","3000","905","21","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","30","20","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20288","傳送控制戒指","0","$241","ring","gold","3000","1194","3165","64","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","使用傳送術或傳送道具時，可以指定傳送到曾經記憶過的地點",
"20289","深淵戒指","0","$3257","ring","platinum","3000","1637","4120","1292","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","1",,
"20290","火焰之影戒指","0","$3752","ring","bone","1000","2010","5060","1721","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20291","營養滿分金戒指","0","$3672","ring","gold","1000","1615","21","0","0","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20293","受詛咒的鑽石戒指","0","$3503","ring","gold","1000","1776","4351","1495","0","4","1","1","1","1","1","1","1","0","-1","0","0","-1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20294","受詛咒的紅寶石戒指","0","$3501","ring","gold","1000","1770","4348","1492","2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20295","受詛咒的藍寶石戒指","0","$3502","ring","gold","1000","1772","4349","1493","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-10","-10","-10","-10","0","5","0","0","0","0","0",,
"20296","受詛咒的綠寶石戒指","0","$3528","ring","gold","1000","1774","4350","1494","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20297","精神的印記","0","$3194","ring","silver","1000","1548","21","0","0","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20298","潔尼斯戒指","Venom_Resist","$2406","ring","gold","3000","1037","2880","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20299","死亡的誓約","0","$3097","ring","gemstone","1000","1496","3718","1185","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","-2","0","48","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20300","地靈戒指","0","$1665","ring","gold","3000","627","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","30","0","0","0","0","0","0","1",,
"20301","身體的印記","0","$3195","ring","copper","1000","1549","21","0","0","4","1","1","1","1","1","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20302","風靈戒指","0","$1666","ring","gold","3000","630","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","30","0","0","0","0","0","0","0","0","1",,
"20303","抗魔戒指","0","$1661","ring","gold","3000","625","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20304","火靈戒指","0","$1663","ring","gold","3000","628","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","30","0","0","0","0","0","0","0","1",,
"20305","情人戒指","0","$10056","ring","gold","1000","87","21","0","0","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20306","小型身體腰帶","0","$1667 $1669","belt","leather","50000","631","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","30","0","0","0","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20307","小型靈魂腰帶","0","$1667 $1671","belt","leather","50000","633","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","15","15","0","0","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20308","小型精神腰帶","0","$1667 $1670","belt","leather","50000","632","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","30","0","0","0","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20309","光明身體腰帶","0","$2601","belt","leather","50000","1168","3119","936","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","1","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20310","光明靈魂腰帶","0","$2603","belt","leather","50000","1170","3121","928","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","20","20","1","1","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20311","光明精神腰帶","0","$2602","belt","leather","50000","1169","3120","937","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","50","0","1","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20312","身體腰帶","0","$1669","belt","leather","50000","634","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20313","黑暗腰帶","0","$3862","belt","cloth","40000","1916","4977","0","-1","4","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20314","古代巨人戒指","0","$2215","belt","gold","50000","981","21","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20315","營養滿分金腰帶","0","$3673","belt","gold","50000","1009","1165","0","0","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20316","靈魂腰帶","0","$1671","belt","leather","50000","636","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","25","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20317","歐吉皮帶","0","$1819","belt","leather","50000","697","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20318","勇敢皮帶","0","$2251","belt","leather","50000","1009","1165","770","-1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20319","精神腰帶","0","$1670","belt","leather","50000","635","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","50","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20320","泰坦皮帶","0","$1820","belt","leather","50000","698","1165","0","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20321","多羅皮帶","0","$1818","belt","leather","50000","699","1165","0","0","4","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"20322","皮夾克","0","$167","armor","leather","30000","1196","3167","0","-1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20342","死神披肩","0","$3069","cloak","cloth","100000","1515","13","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：死神",
"20343","曼波兔帽","0","$3713","helm","leather","5000","1866","4688","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：曼波兔",
"20344","胡蘿蔔 曼波兔帽","0","$3713","helm","leather","5000","1866","4688","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：曼波兔",
"20345","柯利的項鏈","0","$3724","amulet","iron","5000","2024","21","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","變身：柯利",
"20346","浣熊的項鏈","0","$3725","amulet","iron","5000","2023","21","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","變身：高等浣熊",
"20347","韓服","0","$10084","cloak","cloth","5000","517","1493","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：韓服造型",
"20348","和服","0","$10060","cloak","cloth","5000","519","1495","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","變身：和服造型",
"20349","獵犬項鏈","0","$10074","amulet","gemstone","0","1517","8","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","變身：小獵犬",
"20350","雪人的項鏈","0","$10089","amulet","platinum","0","1184","8","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","變身：雪人",
"20351","雪人的胡蘿蔔","0","$10087","helm","vegetation","5000","25","67","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20352","雪人的靴子","0","$10088","boots","cloth","5000","303","25","0","0","-1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20353","聖戰士盔甲","0","$3608","armor","mithril","200000","1793","4411","0","-6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20354","聖戰士長靴","0","$3610","boots","mithril","30000","1794","4412","0","-2","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20355","聖戰士手套","0","$3609","glove","mithril","20000","1796","4414","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20356","聖戰士頭盔","0","$3607","helm","mithril","30000","1797","4415","0","-1","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20357","聖戰士盾牌","0","$3611","shield","mithril","50000","1798","4416","0","-1","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20358","奴隸項鏈","0","$4445","amulet","bone","10000","2217","5538","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"20359","約定項鏈","0","$4446","amulet","bone","10000","2218","5539","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20360","解放項鏈","0","$4447","amulet","bone","10000","2219","5540","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","50","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20361","獵犬項鏈","0","$4448","amulet","bone","10000","2220","5541","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"20362","魔族項鏈","0","$4449","amulet","bone","10000","2221","5542","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","60","50","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,
